"STATISTIC","AREA","DATA_VALUE","DAY","MONTH","YEAR","INDICATOR_NAME","INDICATOR_UNITS"
"mean","stock_area",2.06407702098231,1,12,2008,"chlor_a","m^-3"
"mean","stock_area",1.77755985707668,1,1,2009,"chlor_a","m^-3"
"mean","stock_area",1.85613926892051,1,2,2009,"chlor_a","m^-3"
"mean","stock_area",3.37248047281455,1,3,2009,"chlor_a","m^-3"
"mean","stock_area",7.01139066942155,1,4,2009,"chlor_a","m^-3"
"mean","stock_area",2.75018167464494,1,5,2009,"chlor_a","m^-3"
"mean","stock_area",1.90616966839371,1,6,2009,"chlor_a","m^-3"
"mean","stock_area",3.43094033140616,1,7,2009,"chlor_a","m^-3"
"mean","stock_area",4.23964280809358,1,8,2009,"chlor_a","m^-3"
"mean","stock_area",5.77025056795487,1,9,2009,"chlor_a","m^-3"
"mean","stock_area",3.63036058456591,1,10,2009,"chlor_a","m^-3"
"mean","stock_area",2.87544080142919,1,11,2009,"chlor_a","m^-3"
"mean","stock_area",1.55662615591668,1,12,2009,"chlor_a","m^-3"
"mean","stock_area",1.67181711234503,1,1,2010,"chlor_a","m^-3"
"mean","stock_area",2.09149920945437,1,2,2010,"chlor_a","m^-3"
"mean","stock_area",3.36087662981268,1,3,2010,"chlor_a","m^-3"
"mean","stock_area",5.57675197444301,1,4,2010,"chlor_a","m^-3"
"mean","stock_area",4.91101964936685,1,5,2010,"chlor_a","m^-3"
"mean","stock_area",3.01196689680396,1,6,2010,"chlor_a","m^-3"
"mean","stock_area",4.91981165672767,1,7,2010,"chlor_a","m^-3"
"mean","stock_area",5.62791422004749,1,8,2010,"chlor_a","m^-3"
"mean","stock_area",5.54543820508861,1,9,2010,"chlor_a","m^-3"
"mean","stock_area",4.52629176507607,1,10,2010,"chlor_a","m^-3"
"mean","stock_area",2.15850018189052,1,11,2010,"chlor_a","m^-3"
"mean","stock_area",1.34148911672733,1,12,2010,"chlor_a","m^-3"
"mean","stock_area",1.59938234691033,1,1,2011,"chlor_a","m^-3"
"mean","stock_area",2.02532768442811,1,2,2011,"chlor_a","m^-3"
"mean","stock_area",3.11849908853665,1,3,2011,"chlor_a","m^-3"
